the_geom,postcode,organization_name,address,full_address,latitude,longitude,city,state,cartodb_id,main_phone__,discipline,council_district,community_board,borough,census_tract,bin,bbl,nta
0101000020E61000002F7A5D75D37F52C02B51F69672544440,11232,Marie-Christine Giordano Dance Company,"220 25th Street, Ste. 202","220 25th Street, Ste. 202, Brooklyn",40.659747,-73.9972814,Brooklyn,NY,1219,(718) 369-6459,Dance,Brooklyn Council District #38,Brooklyn Community Board #7,Brooklyn,101,3009615,3006550015,Sunset Park West
0101000020E610000005B9D5BDDF7E52C07F67203B14624440,10107,"Marilyn Horne Foundation, Inc.","250 West 57th Street, Ste. 603","250 West 57th Street, Ste. 603, New York",40.7662424,-73.9824061,New York,NY,1220,(212) 582-2000,Music,Manhattan Council District #6,Manhattan Community Board #5,Manhattan,137,1024899,1010280056,Midtown-Midtown South
0101000020E6100000D7964BF4C37B52C0E1B1440CE04D4440,11234,Marine Park Community Association,3221 Avenue S,"3221 Avenue S, Brooklyn",40.6083999,-73.9338351,Brooklyn,NY,1221,(718) 382-1657,"Multi-Discipline, Non-Perform",Brooklyn Council District #46,Brooklyn Community Board #18,Brooklyn,636,3239890,3084990002,Georgetown-Marine Park-Bergen Beach-Mill Basin
0101000020E61000006E916A8E627F52C06396E24FF9594440,11201,"Marquis Studios, Ltd.",45 Main Street,"45 Main Street, Brooklyn",40.7029209,-73.9903904,Brooklyn,NY,1222,(718) 694-9400,"Multi-Discipl, Perf & Non-Perf",Brooklyn Council District #33,Brooklyn Community Board #2,Brooklyn,21,3329423,3000370001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
0101000020E61000007555455D908052C0C3FF0C25495E4440,10014,"Martha Graham Center of Contemporary Dance, Inc.",55 Bethune Street,"55 Bethune Street, New York",40.7366072,-74.0088113,New York,NY,1223,(917) 553-5984,Dance,Manhattan Council District #5,Manhattan Community Board #8,Manhattan,79,1012047,1006390001,West Village
0101000020E61000003FA319306D7F52C0C851CAB5B2584440,11201,"Martin Luther King, Jr. Concert Series, Inc.","32 Court Street, Ste. 607","32 Court Street, Ste. 607, Brooklyn",40.6929538,-73.9910393,Brooklyn,NY,1224,(212) 297-4888,Music,Brooklyn Council District #36,Brooklyn Community Board #9,Brooklyn,9,3002248,3002550044,Brooklyn Heights-Cobble Hill
0101000020E610000052DFE819B17E52C0EE618ACD22624440,10019,"Martina Arroyo Foundation, Inc.","200 Central Park South, Apt. 20-I","200 Central Park South, Apt. 20-I, New York",40.7666871,-73.9795594,New York,NY,1225,(212) 397-7256,Music,Manhattan Council District #4,Manhattan Community Board #5,Manhattan,137,1024918,1010300029,Midtown-Midtown South
0101000020E6100000BD474783A58052C00F50D0DCF95B4440,10013,Mary Miss / City as Living Laboratory,"349 Greenwich Street, #5","349 Greenwich Street, #5, New York",40.7185627,-74.0101021,New York,NY,1226,(212) 966-4287,"Multi-Discipline, Non-Perform",Manhattan Council District #1,Manhattan Community Board #1,Manhattan,39,1002032,1001807511,SoHo-TriBeCa-Civic Center-Little Italy
0101000020E61000004051346A197952C00E47FC2F7C5D4440,11378,"Maspeth Town Hall, Inc.",53-37 72nd Street,"53-37 72nd Street, Maspeth",40.7303524,-73.8921762,Maspeth,NY,1227,(718) 335-6049,"Multi-Discipline, Non-Perform",Queens Council District #30,Queens Community Board #5,Queens,497,4058706,4025060015,Maspeth
0101000020E61000007263C44F2D7F52C04EB51666A1604440,10018,"MasterVoices, Inc.",1441 Broadway,"1441 Broadway, New York",40.7549255,-73.9871406,New York,NY,1228,(646) 202-9623,Music,Manhattan Council District #4,Manhattan Community Board #5,Manhattan,113,1022569,1009930055,Midtown-Midtown South
0101000020E610000005696BE9767C52C0C240214C9B674440,10027,"Maysles Institute, Inc.",343 Lenox Avenue,"343 Lenox Avenue, New York",40.8094268,-73.9447578,New York,NY,1229,(212) 582-6050 x214,Film/Video/Audio,Manhattan Council District #9,Manhattan Community Board #10,Manhattan,224,1086536,1019120130,Central Harlem North-Polo Grounds
0101000020E610000014AD8152597752C05A6034D0216C4440,10453,McDougald Jackson Leake Community Development Corporation,P.O. Box 488,"P.O. Box 488, Bronx",40.8447819,-73.8648268,Bronx,NY,1230,(347) 409-0288,"Multi-Discipline, Performing",Bronx Council District #14,Bronx Community Board #5,Bronx,,,,
0101000020E61000006555849B8C7F52C07D3958A42E624440,10019,"Medicine Show Theatre Ensemble, Inc.","549 West 52nd Street, Third Floor","549 West 52nd Street, Third Floor, New York",40.7670484,-73.992957,New York,NY,1231,(212) 262-4216,Theater,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,135,1081734,1010810080,Clinton
0101000020E61000003BD8AC446A8052C05B0DE4349F5A4440,10038,"Meet the Composer, Inc.","90 John Street, Ste. 312","90 John Street, Ste. 312, New York",40.7079836,-74.0064861,New York,NY,1232,(212) 645-6949 x111,Music,Manhattan Council District #1,Manhattan Community Board #1,Manhattan,1502,1001127,1000697502,Battery Park City-Lower Manhattan
0101000020E6100000BB9BA73AE47F52C01F662FDB4E5F4440,10011,Megan Jill Paznik,"275 West 22nd Street, Suite 2A","275 West 22nd Street, Suite 2A, New York",40.744594,-73.998305,New York,NY,1233,(212) 924-3622,Film/Video/Audio,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,91,1014107,1007720007,Hudson Yards-Chelsea-Flatiron-Union Square
0101000020E6100000C063D3A5DA7952C0AA4C8CC0B36E4440,10468,"Mekong, Inc.",2471 University Avenue,"2471 University Avenue, Bronx",40.8648606,-73.9039702,Bronx,NY,1234,(347) 918-9220,"Multi-Discipl, Perf & Non-Perf",Bronx Council District #14,Bronx Community Board #7,Bronx,263,2014819,2032190201,Kingsbridge Heights
0101000020E6100000E1DD8085827F52C0A9EFA1E991614440,10036,"Melodia Women's Choir of NYC, Inc.","446 West 47th Street, Apt. 1B","446 West 47th Street, Apt. 1B, New York",40.7622654,-73.9923414,New York,NY,1235,(212) 757-2945,Music,Manhattan Council District #3,Manhattan Community Board #5,Manhattan,127,1026520,1010567501,Clinton
0101000020E61000000B7C45B75E7E52C06DE690D442654440,10024,"Melting Pot Theatre, Inc.","2444 Broadway, Suite 231","2444 Broadway, Suite 231, New York",40.791102,-73.974531,New York,NY,1236,(212) 874-7210 x2,Theater,Manhattan Council District #6,Manhattan Community Board #7,Manhattan,179,1033556,1012387501,Upper West Side
0101000020E61000008862974DA57F52C0F86C1D1CEC5B4440,10002,"Mencius Society for the Arts, Inc.",243 Grand St. 2F,"243 Grand St. 2F, New York",40.718143,-73.9944643,New York,NY,1237,(212) 431-7373,Music,Manhattan Council District #1,Manhattan Community Board #2,Manhattan,16,1003932,1003040018,Chinatown
0101000020E6100000CA2AB693D27E52C0FEF565C460644440,10024,Mendelssohn Glee Club,"393 West End Avenue, Apt. 8C","393 West End Avenue, Apt. 8C, New York",40.7842031,-73.9816026,New York,NY,1238,(845) 525-0100,Music,Manhattan Council District #6,Manhattan Community Board #7,Manhattan,167,1031127,1011860083,Upper West Side
0101000020E610000052712DA48D7E52C09593F540D0604440,10017,Mercantile Library Association of the City of New York,17 East 47th Street,"17 East 47th Street, New York",40.7563554,-73.9773951,New York,NY,1239,(212) 755-6710,Literature,Manhattan Council District #3,Manhattan Community Board #5,Manhattan,94,1035417,1012830013,Midtown-Midtown South
0101000020E6100000C0098508B88052C07C197BE5305A4440,10004,Mercy Corps,75 Broad Street,"75 Broad Street, New York",40.7046172,-74.0112325,New York,NY,1240,(212) 537-0508,"Multi-Discipline, Non-Perform",Manhattan Council District #1,Manhattan Community Board #1,Manhattan,9,1000849,1000290070,Battery Park City-Lower Manhattan
0101000020E610000034B10AE58E7B52C03CABBB687E6D4440,10040,Messenger Theatre Corp,617 W. 190th St. #2B,"617 W. 190th St. #2B, New York",40.8554202,-73.9305966,New York,NY,1241,(646) 522-5300,Theater,Manhattan Council District #10,Manhattan Community Board #12,Queens,,,,
0101000020E6100000BC783F6EBF8052C0FA9B5088804D4440,11214,Metro Chamber Orchestra Incorporated,8821 16th Avenue,"8821 16th Avenue, New York",40.605485,-74.011684,New York,NY,1242,(718) 801-3811,Music,Brooklyn Council District #43,Brooklyn Community Board #11,Brooklyn,174,3168405,3064300015,Bath Beach
0101000020E610000025B1A4DC7D7852C04C512E8D5F604440,11372,"Metropolis Ensemble, Inc.",34-33 84th Street,"34-33 84th Street, Queens",40.752916,-73.882682,Queens,NY,1243,(917) 930-6106,Music,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,,,,
0101000020E61000009A1EB9DA2F7F52C0108AF72D845D4440,10003,Metropolitan Historic Structures Association,232 East 11th Street,"232 East 11th Street, New York",40.7305963,-73.9872958,New York,NY,1244,(718) 343-8830,"Multi-Discipline, Non-Perform",Manhattan Council District #2,Manhattan Community Board #3,Manhattan,40,1006817,1004660025,East Village
0101000020E6100000315AEC9BA07D52C0F355F2B1BB634440,10028,Metropolitan Museum of Art,1000 Fifth Avenue,"1000 Fifth Avenue, New York",40.7791655,-73.9629278,New York,NY,1245,(212) 879-5500,Visual Arts,Manhattan Council District #6,Manhattan Community Board #8,Manhattan,143,1083810,1011110001,park-cemetery-etc-Manhattan
0101000020E6100000E18FEC5BF77E52C053060E68E9624440,10023,"Metropolitan Opera Association, Inc.",30 Lincoln Center,"30 Lincoln Center, New York",40.772748,-73.9838476,New York,NY,1246,(212) 870-7647,Music,Manhattan Council District #6,Manhattan Community Board #7,Manhattan,149,1081022,1011340001,Lincoln Square
0101000020E610000072D8220EFE7E52C07CF9539918634440,10023,"Metropolitan Opera Guild, Inc.","70 Lincoln Center Plaza, Sixth Floor","70 Lincoln Center Plaza, Sixth Floor, New York",40.7741882,-73.9842563,New York,NY,1247,(212) 769-7069,"Multi-Discipl, Perf & Non-Perf",Manhattan Council District #6,Manhattan Community Board #7,Manhattan,149,1077844,1011377501,Lincoln Square
0101000020E6100000D3BF2495298052C065445843985A4440,10038,Metropolitan Waterfront Alliance,"241 Water Street, 3rd Floor","241 Water Street, 3rd Floor, New York",40.7077717,-74.002538,New York,NY,1248,(212) 935-9831,"Multi-Discipline, Non-Perform",Manhattan Council District #1,Manhattan Community Board #1,Manhattan,1501,1078980,1000970051,Battery Park City-Lower Manhattan
0101000020E61000000A9E42AED47E52C068267387A8624440,10023,Mexican American Symphony Orchestra,30 West 63rd Street,"30 West 63rd Street, New York",40.7707681,-73.981731,New York,NY,1249,(212) 564-0508,Music,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,149,1027463,1011157503,Lincoln Square
0101000020E61000009793ABB3B57E52C0102384471B604440,10016,Mexican Cultural Institute,27 east 39th street,"27 east 39th street, New York",40.7508325,-73.9798402,New York,NY,1250,(212) 217-6478,Other,Manhattan Council District #4,Manhattan Community Board #6,Brooklyn,814,,,East Flatbush-Farragut
0101000020E6100000CB259F68E87752C0D630E82917614440,11369,"Mexicanos Unidos de Queens, Inc.",94-28 32nd Avenue,"94-28 32nd Avenue, East Elmhurst",40.7585194,-73.8735601,East Elmhurst,NY,1251,(718) 779-8508,Dance,Queens Council District #21,Queens Community Board #3,Queens,353,4034911,4014240013,East Elmhurst
0101000020E6100000E902A8F3F27C52C0966FC7E589624440,10021,"MiShinnah Productions, Inc",435 E. 76th Street #3D,"435 E. 76th Street #3D, New York",40.7698333,-73.9523286,New York,NY,1252,(917) 664-9696,"Multi-Discipline, Performing",Manhattan Council District #5,Manhattan Community Board #8,Manhattan,132,1045956,1014717501,Lenox Hill-Roosevelt Island
0101000020E6100000CA6C9049468052C0485E8C37E85C4440,10013,Michael Chekhov Theatre Company,"161 Sixth Avenue, 14th Floor","161 Sixth Avenue, 14th Floor, New York",40.7258367,-74.00429,New York,NY,1253,(212) 691-6969 x13,Theater,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,37,1007822,1005050031,SoHo-TriBeCa-Civic Center-Little Italy
0101000020E6100000AD2FB720007B52C0762F9C10DF694440,10451,"Mid-Bronx Senior Citizens Council, Inc.",900 Grand Concourse,"900 Grand Concourse, Bronx",40.8271199,-73.9218828,Bronx,NY,1254,(718) 588-8200,"Multi-Discipl, Perf & Non-Perf",Bronx Council District #12,Bronx Community Board #4,Bronx,18301,2002802,2024600001,East Concourse-Concourse Village
0101000020E6100000C3126AE18D7F52C02D99BE32CA5F4440,10001,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301","352 Seventh Avenue, Ste. 301, New York",40.7483581,-73.9930347,New York,NY,1255,(212) 767-1300 x18,Music,Manhattan Council District #3,Manhattan Community Board #6,Manhattan,95,1014291,1007790041,Midtown-Midtown South
0101000020E6100000266CE45F707F52C04D31074147614440,10036,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802","630 Ninth Avenue, Ste. 802, New York",40.759987,-73.9912338,New York,NY,1256,(212) 245-0710,Theater,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,121,1024982,1010350001,Clinton
0101000020E61000005CBBA3B5587F52C021698187B35D4440,10276,"Migrating Forms Festival, Inc",Cooper Station,"Cooper Station, New York",40.7320413,-73.9897894,New York,NY,1257,(347) 834-7738,Film/Video/Audio,Manhattan Council District #2,Manhattan Community Board #3,Manhattan,,,,
0101000020E610000003999D456F7A52C069345E5F906D4440,10453,Millennium Dance Company,138 west 180th street,"138 west 180th street, Bronx",40.8559684,-73.9130415,Bronx,NY,1258,(718) 993-2555,"Multi-Discipl, Perf & Non-Perf",Bronx Council District #14,Bronx Community Board #10,Bronx,24502,2014874,2032210041,University Heights-Morris Heights
0101000020E610000003D8DBC1637F52C0C092AB58FC5C4440,10003,"Millennium Film Workshop, Inc.",66 East 4th Street,"66 East 4th Street, New York",40.726451,-73.9904637,New York,NY,1259,(212) 673-0090,Film/Video/Audio,Manhattan Council District #2,Manhattan Community Board #3,Manhattan,38,1082672,1004590019,East Village
0101000020E61000003CDD79E2B97F52C092393BBE62594440,11201,"Mind to Move, Inc.",129 Columbia Heights,"129 Columbia Heights, Brooklyn",40.6983259,-73.9957205,Brooklyn,NY,1260,(917) 767-6350,Dance,Brooklyn Council District #33,Brooklyn Community Board #2,Brooklyn,301,3001710,3002290006,Brooklyn Heights-Cobble Hill
0101000020E610000000FB8D1B237852C034AB2D2B03704440,10467,Mind-Builders Creative Arts Center,333 E. 206th St,"333 E. 206th St, Bronx",40.8750967,-73.8771428,Bronx,NY,1261,(718) 652-6256 x11,"Multi-Discipline, Performing",Bronx Council District #11,Bronx Community Board #12,Bronx,423,2018139,2033420038,Norwood
0101000020E61000009AB51490767F52C01028F62BF8604440,10036,"Mint Theater Company, Inc.",330 West 42nd Street,"330 West 42nd Street, New York",40.7575736,-73.9916115,New York,NY,1262,(212) 315-9434,Theater,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,115,1024926,1010320048,Clinton
0101000020E6100000982ABDDB618052C0C37295383C5B4440,10128-0811,"Mirror Theatre, Ltd.",P.O. Box 286186,"P.O. Box 286186, New York",40.7127753,-74.0059728,New York,NY,1263,(646) 688-4365,Theater,Manhattan Council District #4,Manhattan Community Board #8,Manhattan,,,,
0101000020E6100000779FE3A3C57E52C0191EFB592C554440,11215,"Misnomer, Inc.","588 10th Street, Apt. 4","588 10th Street, Apt. 4, Brooklyn",40.665416,-73.980813,Brooklyn,NY,1264,(917) 602-0478,Dance,Brooklyn Council District #39,Brooklyn Community Board #6,Brooklyn,151,3026146,3010940030,Park Slope-Gowanus
0101000020E61000006D301EEF9F7F52C042C417377F544440,11215,Mixteca Organization Inc,245 23rd St 2nd Floor,"245 23rd St 2nd Floor, Brooklyn",40.6601323,-73.9941366,Brooklyn,NY,1265,(718) 965-4795,Visual Arts,Brooklyn Council District #38,Brooklyn Community Board #7,Brooklyn,145,3017611,3008990001,Sunset Park West
0101000020E6100000FBF087FAB87B52C00A3F822C555A4440,11206,"Momenta Art, Inc.",56 Bogart Street,"56 Bogart Street, Brooklyn",40.7057243,-73.9331652,Brooklyn,NY,1266,(718) 218-8058,Visual Arts,Brooklyn Council District #34,Brooklyn Community Board #1,Brooklyn,453,3071424,3030930001,Bushwick North
0101000020E61000002A0DEB7C2E8052C0AC1919E42E5E4440,10014,"Monica Bill Barnes & Company, Inc.","41 Perry Street, Apt. 2A","41 Perry Street, Apt. 2A, New York",40.735806,-74.0028374,New York,NY,1267,(917) 903-0149,Dance,Manhattan Council District #3,Manhattan Community Board #2,Manhattan,73,1010930,1006130040,West Village
0101000020E61000007F187CF5CC7A52C0365CE49EAE6F4440,10034,Moose Hall Theatre Company,"25 Indian Road, Studio 4G","25 Indian Road, Studio 4G, New York",40.8725165,-73.9187597,New York,NY,1268,(212) 304-8950,Theater,Manhattan Council District #7,Manhattan Community Board #12,Manhattan,307,1065081,1022500054,Marble Hill-Inwood
0101000020E6100000213D450E117E52C02A464C3F97664440,10025,"Morballet, Inc.",315 W 105th St,"315 W 105th St, New York",40.8014907,-73.969791,New York,NY,1269,(203) 313-4300,Dance,Manhattan Council District #6,Manhattan Community Board #7,Manhattan,191,1057232,1018910046,Upper West Side
0101000020E6100000BAA46ABB898052C0E503A7E3D65A4440,10038,"More Art, Inc.","71 Nassau Street, Apt. 13A","71 Nassau Street, Apt. 13A, New York",40.7096829,-74.0084065,New York,NY,1270,(212) 260-7607,"Multi-Discipline, Non-Perform",Manhattan Council District #1,Manhattan Community Board #1,Manhattan,1502,1001215,1000797503,Battery Park City-Lower Manhattan
0101000020E6100000C291F6F5327E52C01C97715303624440,10065,"Morphoses, Ltd.",800 Fifth Avenue #18B,"800 Fifth Avenue #18B, New York",40.7657265,-73.9718604,New York,NY,1271,(212) 813-9818,Dance,Manhattan Council District #3,Manhattan Community Board #5,Manhattan,11401,1078315,1013760001,Upper East Side-Carnegie Hill
0101000020E61000000F42E504127C52C0A2D11DC4CE6A4440,10032,"Morris-Jumel Mansion, Inc.",65 Jumel Terrace,"65 Jumel Terrace, New York",40.834435,-73.9385998,New York,NY,1272,(212) 923-8008,Museum,Manhattan Council District #10,Manhattan Community Board #12,Manhattan,24301,1084189,1021090106,Washington Heights South
0101000020E6100000DF54FF7BCB7C52C07E795CAF44634440,10028,"Motherhood Foundation, Inc.",401 E 84th,"401 E 84th, New York City",40.7755336,-73.9499197,New York City,NY,1273,(212) 452-9816,Museum,Manhattan Council District #5,Manhattan Community Board #8,Manhattan,,,,
0101000020E6100000C4E4B276007F52C080B6D5AC335D4440,10009,"Movement Research, Inc.",150 First Avenue,"150 First Avenue, New York",40.7281395,-73.9844033,New York,NY,1274,(212) 598-0551 x2,Dance,Manhattan Council District #3,Manhattan Community Board #4,Manhattan,34,1005894,1004370001,East Village
